Region code,Industry code,Date,Number of total users,Number of resumption users,Total electric power consumption
11,8910,2020/7/10 0:00,9,5,2430.99
11,8910,2020/7/11 0:00,9,5,2325.62
11,8910,2020/7/15 0:00,9,5,2470.11
11,8920,2020/7/6 0:00,1,0,0
11,8920,2020/7/9 0:00,1,0,0
11,8920,2020/7/17 0:00,1,0,0
11,8930,2020/7/5 0:00,1,1,975.2
11,8930,2020/7/14 0:00,1,1,892.2
11,8950,2020/7/16 0:00,5,3,1916.65
11,8950,2020/7/22 0:00,5,3,1931.45
11,8950,2020/7/24 0:00,5,3,1874.81
11,8B00,2020/7/8 0:00,1557,888,20009.362
11,8B00,2020/7/10 0:00,1551,873,18071.9007
11,8B00,2020/7/11 0:00,1555,855,17023.1594
11,8B00,2020/7/15 0:00,1542,860,18461.8301
11,9010,2020/7/3 0:00,1,0,0.69
11,9010,2020/7/4 0:00,1,0,0.7
11,9010,2020/7/7 0:00,1,0,0.39
11,9020,2020/7/16 0:00,1,0,0
11,9020,2020/7/22 0:00,1,0,0
11,9020,2020/7/24 0:00,1,0,0
11,9030,2020/7/6 0:00,12,10,2930.34
11,9030,2020/7/9 0:00,12,10,3122.05
11,9030,2020/7/17 0:00,12,10,3134.74
11,9040,2020/7/5 0:00,8,5,1084.07
11,9040,2020/7/14 0:00,8,3,264.75
11,9050,2020/7/3 0:00,4,4,1697.5
11,9050,2020/7/4 0:00,4,4,1806.88
11,9050,2020/7/7 0:00,4,4,1424.87
11,9060,2020/7/16 0:00,1,1,276
11,9060,2020/7/22 0:00,1,1,261
11,9060,2020/7/24 0:00,1,1,279
11,9070,2020/7/1 0:00,47,26,3382.25
11,9070,2020/7/2 0:00,47,25,3713.1
11,9070,2020/7/18 0:00,47,26,3082.22
11,9070,2020/7/23 0:00,47,24,2442.79
11,9090,2020/7/6 0:00,17,10,2148.25
11,9090,2020/7/9 0:00,17,11,2335.41
11,9090,2020/7/17 0:00,17,8,2316.34
11,9110,2020/7/13 0:00,1,1,167.64
11,9110,2020/7/21 0:00,1,1,77.08
11,9120,2020/7/3 0:00,7,3,727.52
11,9120,2020/7/4 0:00,7,3,514.85
11,9120,2020/7/7 0:00,7,4,393.46
11,9130,2020/7/1 0:00,2,1,2.32
11,9130,2020/7/2 0:00,2,1,2.65
11,9130,2020/7/18 0:00,2,1,3.28
11,9130,2020/7/23 0:00,2,1,2.63
11,9190,2020/7/6 0:00,1,0,0
11,9190,2020/7/9 0:00,1,0,0
11,9190,2020/7/17 0:00,1,0,0
11,9210,2020/7/16 0:00,103,50,1517
11,9210,2020/7/22 0:00,103,49,1317.0513
11,9210,2020/7/24 0:00,103,44,1236.7713
11,9220,2020/7/13 0:00,11,8,19564.04
11,9220,2020/7/21 0:00,11,8,16033.95
11,9230,2020/7/16 0:00,3,2,90.21
11,9230,2020/7/22 0:00,3,2,92.57
11,9230,2020/7/24 0:00,3,2,76.61
11,9240,2020/7/6 0:00,2,2,11.33
11,9240,2020/7/9 0:00,2,2,11.63
11,9240,2020/7/17 0:00,2,2,10.94
11,9290,2020/7/13 0:00,41,16,589.86
11,9290,2020/7/21 0:00,41,12,455.6
11,9300,2020/7/8 0:00,24,21,986.5
11,9300,2020/7/10 0:00,24,21,965.04
11,9300,2020/7/11 0:00,24,21,1021.4
11,9300,2020/7/15 0:00,24,21,1023.59
11,9410,2020/7/13 0:00,708,609,59884.75
11,9410,2020/7/21 0:00,707,605,55731.5026
11,9420,2020/7/6 0:00,2406,1834,510599.1567
11,9420,2020/7/9 0:00,2404,1827,506035.6436
11,9420,2020/7/17 0:00,2403,1830,480567.8832
11,9430,2020/7/8 0:00,39,25,12922.6
11,9430,2020/7/10 0:00,38,25,12415.32
11,9430,2020/7/11 0:00,39,24,11482.84
11,9430,2020/7/15 0:00,39,26,13183.182
11,9490,2020/7/3 0:00,1151,833,179774.5468
11,9490,2020/7/4 0:00,1151,835,178667.4771
11,9490,2020/7/7 0:00,1149,830,179560.0969
11,9510,2020/7/6 0:00,15,9,1273.04
11,9510,2020/7/9 0:00,15,9,1331.28
11,9510,2020/7/17 0:00,15,9,1473.1
11,9520,2020/7/13 0:00,13,4,250.45
11,9520,2020/7/21 0:00,13,3,206.3
11,9610,2020/7/6 0:00,55,30,808.33
11,9610,2020/7/9 0:00,55,29,826.87
11,9610,2020/7/17 0:00,55,27,809.53
11,9620,2020/7/1 0:00,123,68,5371.07
11,9620,2020/7/2 0:00,123,68,5608.87
11,9620,2020/7/18 0:00,123,68,5859.4572
11,9620,2020/7/23 0:00,123,64,5141.9981
11,9630,2020/7/16 0:00,614,210,1966.74
11,9630,2020/7/22 0:00,616,206,1843.42
11,9630,2020/7/24 0:00,616,205,1736.2213
11,9640,2020/7/1 0:00,1,1,12
11,9640,2020/7/2 0:00,1,1,19.2
11,9640,2020/7/18 0:00,1,1,18
11,9640,2020/7/23 0:00,1,0,4.8
11,9710,2020/7/3 0:00,65,39,3624.62
11,9710,2020/7/4 0:00,65,40,3632.31
11,9710,2020/7/7 0:00,65,40,3195.64
11,9720,2020/7/13 0:00,592,305,11355.7129
11,9720,2020/7/21 0:00,593,297,10817.5752
11,9800,2020/7/3 0:00,2,2,102.17
11,9800,2020/7/4 0:00,2,2,105.41
11,9800,2020/7/7 0:00,2,2,95.55
11,9910,2020/7/3 0:00,556,494,711226.3
11,9910,2020/7/4 0:00,556,493,725571.24
11,9910,2020/7/7 0:00,554,482,683261.18
11,9920,2020/7/12 0:00,609,260,28468.7355
11,9920,2020/7/19 0:00,592,263,37477.7619
11,9920,2020/7/20 0:00,591,256,33503.6997
11,9A00,2020/7/6 0:00,261,214,1265.05
11,9A00,2020/7/9 0:00,261,213,1292.4929
11,9A00,2020/7/17 0:00,261,211,1178.5745
12,100,2020/7/1 0:00,4383,1286,440255.439
12,100,2020/7/2 0:00,4382,1279,450931.5503
12,100,2020/7/18 0:00,4378,1167,347922.5817
12,100,2020/7/23 0:00,4373,1132,398154.9772
12,200,2020/7/13 0:00,161,80,14894.399
12,200,2020/7/21 0:00,161,76,15764.069
12,300,2020/7/13 0:00,2365,1072,124915.1564
12,300,2020/7/21 0:00,2364,1131,118411.8287
12,400,2020/7/16 0:00,61,43,5341.02
12,400,2020/7/22 0:00,61,36,4712.81
12,400,2020/7/24 0:00,61,40,4955.54
12,500,2020/7/13 0:00,98,40,9825.87
12,500,2020/7/21 0:00,98,39,8111.25
12,05A0,2020/7/12 0:00,7670,2949,1518474.651
12,05A0,2020/7/19 0:00,7668,2552,1192399.168
12,05A0,2020/7/20 0:00,7666,2518,1147639.56
12,610,2020/7/12 0:00,8,3,11430.43
12,610,2020/7/19 0:00,7,3,11425.26
12,610,2020/7/20 0:00,7,3,10826.62
12,690,2020/7/8 0:00,11,4,26254.98
12,690,2020/7/10 0:00,11,4,29568.71
12,690,2020/7/11 0:00,11,4,31007.16
12,690,2020/7/15 0:00,11,4,11557.9277
12,710,2020/7/6 0:00,9,5,419.32
12,710,2020/7/9 0:00,9,5,432.64
12,710,2020/7/17 0:00,9,5,515.63
12,720,2020/7/8 0:00,3,2,315.1
12,720,2020/7/10 0:00,3,2,399.04
12,720,2020/7/11 0:00,3,2,396.02
12,720,2020/7/15 0:00,3,1,342
12,810,2020/7/12 0:00,8,6,90.79
12,810,2020/7/19 0:00,8,6,109.27
12,810,2020/7/20 0:00,8,6,96.99
12,820,2020/7/8 0:00,1,1,7.06
12,820,2020/7/10 0:00,1,1,5.25
12,820,2020/7/11 0:00,1,1,9.06
12,820,2020/7/15 0:00,1,1,3.43
12,910,2020/7/5 0:00,2,1,22
12,910,2020/7/14 0:00,2,1,24
12,1010,2020/7/16 0:00,243,106,210580.7517
12,1010,2020/7/22 0:00,243,98,193335.36
12,1010,2020/7/24 0:00,243,102,184791.3974
12,1020,2020/7/12 0:00,1,0,0.96
12,1020,2020/7/19 0:00,1,0,2.28
12,1020,2020/7/20 0:00,1,1,3.41
12,1090,2020/7/8 0:00,4,1,20.34
12,1090,2020/7/10 0:00,4,1,28.97
12,1090,2020/7/11 0:00,4,1,19.74
12,1090,2020/7/15 0:00,4,1,4.66
12,1110,2020/7/1 0:00,55,45,3361.24
12,1110,2020/7/2 0:00,55,44,3531.21
12,1110,2020/7/18 0:00,54,42,3309.5
12,1110,2020/7/23 0:00,54,41,3237.5177
12,1120,2020/7/12 0:00,1,1,411
12,1120,2020/7/19 0:00,1,1,240
12,1120,2020/7/20 0:00,1,1,333
12,1130,2020/7/5 0:00,1,0,0
12,1130,2020/7/14 0:00,1,0,0
12,1190,2020/7/16 0:00,128,61,34325.8484
12,1190,2020/7/22 0:00,128,58,35277.25
12,1190,2020/7/24 0:00,128,55,37082.72
12,1310,2020/7/13 0:00,4688,2121,60705.604
12,1310,2020/7/21 0:00,4677,2233,85957.5921
12,1320,2020/7/13 0:00,1772,756,17121.6326
12,1320,2020/7/21 0:00,1768,763,17420.67
12,1330,2020/7/1 0:00,736,382,17182.0207
12,1330,2020/7/2 0:00,735,391,19408.17
12,1330,2020/7/18 0:00,734,400,22270.7897
12,1330,2020/7/23 0:00,735,387,18372.7168
12,1340,2020/7/3 0:00,36,19,308.59
12,1340,2020/7/4 0:00,36,20,390.02
12,1340,2020/7/7 0:00,36,18,371.42
12,1350,2020/7/16 0:00,90,50,10240.6612
12,1350,2020/7/22 0:00,90,51,12506.31
12,1350,2020/7/24 0:00,90,50,13664.74
12,1360,2020/7/1 0:00,62,31,10396.99
12,1360,2020/7/2 0:00,62,33,9726.25
12,1360,2020/7/18 0:00,62,26,8474.56
12,1360,2020/7/23 0:00,62,29,9119.64
12,1370,2020/7/1 0:00,1329,283,20875.33
12,1370,2020/7/2 0:00,1329,286,21657.5907
12,1370,2020/7/18 0:00,1330,296,21372.8665
12,1370,2020/7/23 0:00,1330,316,21343.0065
12,1390,2020/7/16 0:00,1432,640,47961.0987
12,1390,2020/7/22 0:00,1431,632,50469.6274
12,1390,2020/7/24 0:00,1432,638,49196.6506
12,1410,2020/7/12 0:00,223,118,4810.6
12,1410,2020/7/19 0:00,221,114,5513.5939
12,1410,2020/7/20 0:00,220,117,4295.1339
12,1420,2020/7/12 0:00,55,36,12913.5774
12,1420,2020/7/19 0:00,55,33,10072.69
12,1420,2020/7/20 0:00,55,34,10648.99
12,1430,2020/7/6 0:00,113,63,2892.729
12,1430,2020/7/9 0:00,113,64,3847.57
12,1430,2020/7/17 0:00,113,60,3098.47
12,1440,2020/7/5 0:00,2,2,570.62
12,1440,2020/7/14 0:00,2,2,427.23
12,1450,2020/7/1 0:00,2,1,12
12,1450,2020/7/2 0:00,2,1,18
12,1450,2020/7/18 0:00,2,1,12
12,1450,2020/7/23 0:00,2,1,12
12,1460,2020/7/12 0:00,16,5,82.59
12,1460,2020/7/19 0:00,16,5,82.89
12,1460,2020/7/20 0:00,16,6,82.56
12,1490,2020/7/5 0:00,560,319,36940.2868
12,1490,2020/7/14 0:00,559,323,47452.96
12,1520,2020/7/3 0:00,16,10,1964.2729
12,1520,2020/7/4 0:00,16,9,1704.1529
12,1520,2020/7/7 0:00,16,10,1665.45
12,1530,2020/7/6 0:00,52,26,21585.72
12,1530,2020/7/9 0:00,53,26,13818.7
12,1530,2020/7/17 0:00,53,28,19088.1335
12,1540,2020/7/16 0:00,15,8,254.41
12,1540,2020/7/22 0:00,15,8,251.31
12,1540,2020/7/24 0:00,15,9,271.32
12,1610,2020/7/12 0:00,1,0,0.95
12,1610,2020/7/19 0:00,1,0,0.83
12,1610,2020/7/20 0:00,1,0,2.7
12,1620,2020/7/8 0:00,1,1,48
12,1620,2020/7/10 0:00,1,1,33
12,1620,2020/7/11 0:00,1,1,36
12,1620,2020/7/15 0:00,1,1,33
12,1690,2020/7/8 0:00,34,21,319.02
12,1690,2020/7/10 0:00,34,20,305.49
12,1690,2020/7/11 0:00,34,21,382.85
12,1690,2020/7/15 0:00,34,21,338.05
12,1710,2020/7/3 0:00,236,122,16026.1077
12,1710,2020/7/4 0:00,236,115,15118.2777
12,1710,2020/7/7 0:00,236,120,17759.328
12,1720,2020/7/5 0:00,132,55,2303.16
12,1720,2020/7/14 0:00,132,50,2455.89
12,1730,2020/7/3 0:00,19,11,309.42
12,1730,2020/7/4 0:00,19,11,355.23
12,1730,2020/7/7 0:00,19,11,320.78
12,1740,2020/7/6 0:00,115,53,1134.16
12,1740,2020/7/9 0:00,115,52,1261.51
12,1740,2020/7/17 0:00,115,44,1076.23
12,1750,2020/7/3 0:00,49,28,44776.7974
12,1750,2020/7/4 0:00,49,28,44635.8674
12,1750,2020/7/7 0:00,49,28,44821.0374
12,1760,2020/7/3 0:00,13,9,5622.61
12,1760,2020/7/4 0:00,13,8,4509.98
12,1760,2020/7/7 0:00,13,9,4563.23
12,1770,2020/7/3 0:00,45,22,11008.47
12,1770,2020/7/4 0:00,45,21,14755.01
12,1770,2020/7/7 0:00,45,21,16573.92
12,1780,2020/7/5 0:00,42,20,14146.51
12,1780,2020/7/14 0:00,42,23,17146.28
12,1810,2020/7/1 0:00,193,101,16903.01
12,1810,2020/7/2 0:00,193,106,18878.58
12,1810,2020/7/18 0:00,193,104,18343.21
12,1810,2020/7/23 0:00,193,104,19057.949
12,1840,2020/7/12 0:00,17,9,569.21
12,1840,2020/7/19 0:00,17,9,7669.13
12,1840,2020/7/20 0:00,17,8,6987
12,1850,2020/7/8 0:00,257,161,41865.28
12,1850,2020/7/10 0:00,257,165,41815.1
12,1850,2020/7/11 0:00,257,162,40841.7
12,1850,2020/7/15 0:00,256,159,37092.2082
12,1910,2020/7/12 0:00,2,1,52.04
12,1910,2020/7/19 0:00,2,1,55.97
12,1910,2020/7/20 0:00,2,1,46.31
12,1920,2020/7/3 0:00,9,6,1001.86
12,1920,2020/7/4 0:00,9,6,1072.7
12,1920,2020/7/7 0:00,9,5,831.17
12,1930,2020/7/6 0:00,9,5,471.79
12,1930,2020/7/9 0:00,9,4,577.15
12,1930,2020/7/17 0:00,9,4,510.71
12,1940,2020/7/5 0:00,6,3,1056.27
12,1940,2020/7/14 0:00,6,2,1287.04
12,1950,2020/7/13 0:00,111,33,9090.2423
12,1950,2020/7/21 0:00,109,50,20926.4177
12,2010,2020/7/3 0:00,4247,1992,44390.4997
12,2010,2020/7/4 0:00,4249,2013,41021.4639
12,2010,2020/7/7 0:00,4250,2016,41568.4397
12,2020,2020/7/8 0:00,22,12,1036.51
12,2020,2020/7/10 0:00,22,9,1006.58
12,2020,2020/7/11 0:00,22,10,1039.69
12,2020,2020/7/15 0:00,22,11,1021.37
12,2031,2020/7/3 0:00,48,30,8093.08
12,2031,2020/7/4 0:00,48,29,8322.37
12,2031,2020/7/7 0:00,48,30,6916
12,2032,2020/7/5 0:00,45,27,1106.55
12,2032,2020/7/14 0:00,45,28,1020.38
12,2039,2020/7/12 0:00,13,4,85.58
12,2039,2020/7/19 0:00,13,5,60.8
12,2039,2020/7/20 0:00,13,3,39.61
12,2040,2020/7/12 0:00,22,11,370.21
12,2040,2020/7/19 0:00,22,9,97.74
12,2040,2020/7/20 0:00,22,8,91.55
12,2110,2020/7/3 0:00,1605,809,12054.7571
12,2110,2020/7/4 0:00,1604,824,11965.4313
12,2110,2020/7/7 0:00,1609,845,13185.0402
12,2120,2020/7/16 0:00,1,1,5.81
12,2120,2020/7/22 0:00,1,1,2.05
12,2120,2020/7/24 0:00,1,1,2.97
12,2130,2020/7/1 0:00,18,10,363.79
12,2130,2020/7/2 0:00,18,9,371.92
12,2130,2020/7/18 0:00,18,10,928.39
12,2130,2020/7/23 0:00,18,10,305.54
12,2140,2020/7/1 0:00,11,9,14020.72
12,2140,2020/7/2 0:00,11,8,13832.55
12,2140,2020/7/18 0:00,11,8,13948.54
12,2140,2020/7/23 0:00,11,9,14142.43
12,2190,2020/7/1 0:00,119,59,1104.58
12,2190,2020/7/2 0:00,120,63,1286.4
12,2190,2020/7/18 0:00,120,57,984.8571
12,2190,2020/7/23 0:00,120,54,1042.12
12,2210,2020/7/6 0:00,1,0,42.04
12,2210,2020/7/9 0:00,1,0,42.72
12,2210,2020/7/17 0:00,1,0,46.91
12,2220,2020/7/6 0:00,3,0,6.5
12,2220,2020/7/9 0:00,3,0,4.62
12,2220,2020/7/17 0:00,3,1,203.46
12,2230,2020/7/8 0:00,26,16,2459.66
12,2230,2020/7/10 0:00,26,15,1746.76
12,2230,2020/7/11 0:00,26,15,1628.46
12,2230,2020/7/15 0:00,26,15,2253.942
12,2310,2020/7/16 0:00,8,6,72.81
12,2310,2020/7/22 0:00,8,7,57.22
12,2310,2020/7/24 0:00,8,6,65.63
12,2320,2020/7/3 0:00,5,3,30.69
12,2320,2020/7/4 0:00,5,4,45.33
12,2320,2020/7/7 0:00,5,4,40.64
12,2410,2020/7/5 0:00,8,5,194.91
12,2410,2020/7/14 0:00,8,3,212.45
12,2420,2020/7/6 0:00,2,1,5.14
12,2420,2020/7/9 0:00,2,1,7.51
12,2420,2020/7/17 0:00,2,1,4.38
12,2430,2020/7/5 0:00,1,1,7.27
12,2430,2020/7/14 0:00,1,1,4.92
12,2440,2020/7/8 0:00,10,5,2209.75
12,2440,2020/7/10 0:00,10,5,2572.43
12,2440,2020/7/11 0:00,10,5,2466.99
12,2440,2020/7/15 0:00,10,6,2326.64
12,2450,2020/7/5 0:00,1,1,5.59
12,2450,2020/7/14 0:00,1,0,0
12,2460,2020/7/1 0:00,23,16,1095.43
12,2460,2020/7/2 0:00,23,16,1296.62
12,2460,2020/7/18 0:00,24,15,1111.48
12,2460,2020/7/23 0:00,24,17,980
12,2510,2020/7/1 0:00,7,5,240.7
12,2510,2020/7/2 0:00,7,5,245.01
12,2510,2020/7/18 0:00,7,5,252.42
12,2510,2020/7/23 0:00,7,5,348.18
12,2530,2020/7/1 0:00,1,0,2.75
12,2530,2020/7/2 0:00,1,1,9.11
12,2530,2020/7/18 0:00,1,1,9.09
12,2530,2020/7/23 0:00,1,1,8.85
12,2541,2020/7/6 0:00,17,4,7294.75
12,2541,2020/7/9 0:00,17,4,6820.1
12,2541,2020/7/17 0:00,17,5,6024.71
12,2542,2020/7/16 0:00,3,2,136.23
12,2542,2020/7/22 0:00,3,1,10.52
12,2542,2020/7/24 0:00,3,1,14.38
12,2550,2020/7/3 0:00,2,2,1454
12,2550,2020/7/4 0:00,2,2,1432
12,2550,2020/7/7 0:00,2,2,1449
12,2620,2020/7/16 0:00,7,2,45
12,2620,2020/7/22 0:00,7,2,42
12,2620,2020/7/24 0:00,7,2,45
12,2640,2020/7/6 0:00,11,3,11557
12,2640,2020/7/9 0:00,11,4,11837
12,2640,2020/7/17 0:00,11,5,10493
12,2650,2020/7/12 0:00,2,0,0
12,2650,2020/7/19 0:00,2,0,0
12,2650,2020/7/20 0:00,2,0,0
12,2660,2020/7/13 0:00,3,2,112
12,2660,2020/7/21 0:00,3,2,67
12,2670,2020/7/1 0:00,4,1,276.85
12,2670,2020/7/2 0:00,4,1,257.66
12,2670,2020/7/18 0:00,4,1,226.88
12,2670,2020/7/23 0:00,4,1,421.62
12,2710,2020/7/3 0:00,4,3,1512
12,2710,2020/7/4 0:00,4,3,1541
12,2710,2020/7/7 0:00,4,3,1039
12,2720,2020/7/5 0:00,1,0,0
12,2720,2020/7/14 0:00,1,0,0
12,2730,2020/7/1 0:00,10,6,699.37
12,2730,2020/7/2 0:00,10,6,923.0498
12,2730,2020/7/18 0:00,10,6,556.03
12,2730,2020/7/23 0:00,10,6,713.54
12,2740,2020/7/8 0:00,31,21,8869.4032
12,2740,2020/7/10 0:00,31,21,9586.0887
12,2740,2020/7/11 0:00,31,20,8547.6187
12,2740,2020/7/15 0:00,31,22,10848.63
12,2750,2020/7/8 0:00,4,2,45.51
12,2750,2020/7/10 0:00,4,2,26.5
12,2750,2020/7/11 0:00,4,2,48.15
12,2750,2020/7/15 0:00,4,2,29.91
12,2760,2020/7/3 0:00,8,5,282.1
12,2760,2020/7/4 0:00,8,4,319.26
12,2760,2020/7/7 0:00,8,4,289.27
12,2770,2020/7/8 0:00,6,3,774.94
12,2770,2020/7/10 0:00,6,3,677.3
12,2770,2020/7/11 0:00,6,3,587.47
12,2770,2020/7/15 0:00,6,3,674.56
12,2820,2020/7/1 0:00,2,1,1634.06
12,2820,2020/7/2 0:00,2,2,1328.83
12,2820,2020/7/18 0:00,2,2,279.96
12,2820,2020/7/23 0:00,2,2,1347.69
12,2910,2020/7/16 0:00,2,0,17.03
12,2910,2020/7/22 0:00,2,1,19.8
12,2910,2020/7/24 0:00,2,0,19.43
12,2950,2020/7/1 0:00,2,1,7.3
12,2950,2020/7/2 0:00,2,1,2.77
12,2950,2020/7/18 0:00,2,0,1.01
12,2950,2020/7/23 0:00,2,1,5.73
12,3010,2020/7/16 0:00,12,7,4246.76
12,3010,2020/7/22 0:00,12,7,4179.46
12,3010,2020/7/24 0:00,12,6,3800.82
12,3020,2020/7/1 0:00,35,26,40631.12
12,3020,2020/7/2 0:00,35,25,34542.19
12,3020,2020/7/18 0:00,35,24,31428.82
12,3020,2020/7/23 0:00,35,24,33350.01
12,3040,2020/7/12 0:00,2,2,415
12,3040,2020/7/19 0:00,2,2,400
12,3040,2020/7/20 0:00,2,2,322.5
12,3060,2020/7/3 0:00,1,1,1242
12,3060,2020/7/4 0:00,1,1,1203
12,3060,2020/7/7 0:00,1,1,852
12,3080,2020/7/1 0:00,7,2,528
12,3080,2020/7/2 0:00,7,3,983
12,3080,2020/7/18 0:00,7,2,699
12,3080,2020/7/23 0:00,7,2,317
12,3090,2020/7/1 0:00,28,17,11720.15
12,3090,2020/7/2 0:00,28,20,11660.63
12,3090,2020/7/18 0:00,28,16,18088.6
12,3090,2020/7/23 0:00,28,17,13057
12,30B0,2020/7/13 0:00,7,5,187.3
12,30B0,2020/7/21 0:00,7,5,90.05
12,3110,2020/7/5 0:00,69,36,25911.68
12,3110,2020/7/14 0:00,69,38,26693.76
12,3120,2020/7/16 0:00,60,35,66200.36
12,3120,2020/7/22 0:00,60,36,58687.91
12,3120,2020/7/24 0:00,60,38,57237.28
12,3130,2020/7/16 0:00,214,94,256036.4448
12,3130,2020/7/22 0:00,213,93,260710.3
12,3130,2020/7/24 0:00,213,94,259182.04
12,3141,2020/7/6 0:00,1,1,2610
12,3141,2020/7/9 0:00,1,1,3480
12,3141,2020/7/17 0:00,1,1,2775
12,314B,2020/7/6 0:00,3,1,1442
12,314B,2020/7/9 0:00,3,2,4862
12,314B,2020/7/17 0:00,3,2,4114
12,3153,2020/7/16 0:00,1,1,54
12,3153,2020/7/22 0:00,1,1,60
12,3153,2020/7/24 0:00,1,1,82
12,3154,2020/7/5 0:00,34,16,27502.11
12,3154,2020/7/14 0:00,34,14,14056.36
12,3160,2020/7/12 0:00,1,1,4.8
12,3160,2020/7/19 0:00,1,1,3.6
12,3160,2020/7/20 0:00,1,1,7.8
12,3171,2020/7/16 0:00,2,1,1920
12,3171,2020/7/22 0:00,2,1,1344
12,3171,2020/7/24 0:00,2,1,2560
12,3177,2020/7/6 0:00,10,4,95.7
12,3177,2020/7/9 0:00,10,3,91.7
12,3177,2020/7/17 0:00,10,3,118.91
12,3179,2020/7/1 0:00,4,3,2123
12,3179,2020/7/2 0:00,5,3,1031.89
12,3179,2020/7/18 0:00,5,2,924
12,3179,2020/7/23 0:00,5,4,3424.35
12,3182,2020/7/13 0:00,1,1,378
12,3182,2020/7/21 0:00,1,1,144
12,31B0,2020/7/16 0:00,6,5,888806.129
12,31B0,2020/7/22 0:00,5,5,969540
12,31B0,2020/7/24 0:00,5,3,593670
12,31C0,2020/7/8 0:00,1,0,72
12,31C0,2020/7/10 0:00,1,0,51
12,31C0,2020/7/11 0:00,1,0,57
12,31C0,2020/7/15 0:00,1,0,135
12,3310,2020/7/1 0:00,1,1,51.96
12,3310,2020/7/2 0:00,1,1,33.24
12,3310,2020/7/18 0:00,1,1,42.4
12,3310,2020/7/23 0:00,1,1,17.48
12,3330,2020/7/16 0:00,1,0,0
12,3330,2020/7/22 0:00,1,0,0
12,3330,2020/7/24 0:00,1,0,0
12,3340,2020/7/13 0:00,2,2,419
12,3340,2020/7/21 0:00,2,2,373
12,3350,2020/7/13 0:00,1,0,0
12,3350,2020/7/21 0:00,1,0,0
12,3410,2020/7/3 0:00,5,3,608.12
12,3410,2020/7/4 0:00,5,3,521.77
12,3410,2020/7/7 0:00,5,3,657.36
12,3421,2020/7/6 0:00,46,16,178.99
12,3421,2020/7/9 0:00,46,18,227.68
12,3421,2020/7/17 0:00,46,15,374.1571
12,3422,2020/7/8 0:00,271,134,2616.42
12,3422,2020/7/10 0:00,270,137,2617.67
12,3422,2020/7/11 0:00,273,139,2471.7158
12,3422,2020/7/15 0:00,273,132,2660.6923
12,3423,2020/7/1 0:00,88,41,549.62
12,3423,2020/7/2 0:00,88,42,602.12
12,3423,2020/7/18 0:00,88,45,902.15
12,3423,2020/7/23 0:00,88,43,672.35
12,3424,2020/7/13 0:00,84,44,847.12
12,3424,2020/7/21 0:00,84,45,854.86
12,3429,2020/7/13 0:00,145,102,6486.04
12,3429,2020/7/21 0:00,145,91,2674.6658
12,3440,2020/7/8 0:00,5,1,176.63
12,3440,2020/7/10 0:00,5,0,125.32
12,3440,2020/7/11 0:00,5,1,258.01
12,3440,2020/7/15 0:00,5,1,130.37
12,3450,2020/7/1 0:00,12,7,1538.72
12,3450,2020/7/2 0:00,12,7,1513.83
12,3450,2020/7/18 0:00,12,8,998.22
12,3450,2020/7/23 0:00,12,7,1135.38
12,3460,2020/7/12 0:00,22,12,97.9
12,3460,2020/7/19 0:00,22,13,94.8
12,3460,2020/7/20 0:00,22,12,103.95
12,3471,2020/7/8 0:00,2,2,4518
12,3471,2020/7/10 0:00,2,2,4745
12,3471,2020/7/11 0:00,2,2,5585
12,3471,2020/7/15 0:00,2,2,4630
12,3480,2020/7/3 0:00,11,8,2564.4
12,3480,2020/7/4 0:00,11,8,1858.89
12,3480,2020/7/7 0:00,11,8,2224.84
12,3490,2020/7/5 0:00,130,77,6086.72
12,3490,2020/7/14 0:00,130,74,7063.04
12,3511,2020/7/1 0:00,1,0,3.2
12,3511,2020/7/2 0:00,1,0,3.2
12,3511,2020/7/18 0:00,1,0,3.2
12,3511,2020/7/23 0:00,1,0,5.6
12,3512,2020/7/1 0:00,2,2,1221
12,3512,2020/7/2 0:00,2,2,765
12,3512,2020/7/18 0:00,2,2,705
12,3512,2020/7/23 0:00,2,2,414
12,3520,2020/7/1 0:00,10,6,1229.34
12,3520,2020/7/2 0:00,10,6,1207.38
12,3520,2020/7/18 0:00,10,6,995.86
12,3520,2020/7/23 0:00,10,6,1138.48
12,3540,2020/7/6 0:00,2,1,27.35
12,3540,2020/7/9 0:00,2,1,30.05
12,3540,2020/7/17 0:00,2,1,45.22
12,3560,2020/7/8 0:00,3,3,846.97
12,3560,2020/7/10 0:00,3,3,823.84
12,3560,2020/7/11 0:00,3,3,585.4
12,3560,2020/7/15 0:00,3,3,659.88
12,3580,2020/7/6 0:00,20,14,162.9265
12,3580,2020/7/9 0:00,20,13,128.73
12,3580,2020/7/17 0:00,20,12,147.14
12,35A0,2020/7/16 0:00,4,3,51.32
12,35A0,2020/7/22 0:00,4,3,67.28
12,35A0,2020/7/24 0:00,4,3,63.71
12,3620,2020/7/16 0:00,3,2,226.81
12,3620,2020/7/22 0:00,3,2,225.37
12,3620,2020/7/24 0:00,3,1,213.33
12,3630,2020/7/13 0:00,8,7,3334.42
12,3630,2020/7/21 0:00,8,7,5262.34
12,3650,2020/7/1 0:00,6,4,301.56
12,3650,2020/7/2 0:00,6,4,306.75
12,3650,2020/7/18 0:00,6,4,244.14
12,3650,2020/7/23 0:00,6,5,287.51
12,3660,2020/7/8 0:00,4,3,742.88
12,3660,2020/7/10 0:00,4,3,633.51
