Region code,Industry code,Date,Number of total users,Number of resumption users,Total electric power consumption
6,9210,2019/8/3 0:00,55,44,4903.72
6,9220,2019/8/10 0:00,1,1,2.01
6,9290,2019/8/1 0:00,37,26,456.62
6,9290,2019/8/2 0:00,37,26,504.8
6,9290,2019/8/5 0:00,37,25,510.95
6,9290,2019/8/8 0:00,37,26,536.66
6,9290,2019/8/13 0:00,37,25,394.27
6,9300,2019/8/4 0:00,15,12,461.79
6,9300,2019/8/6 0:00,15,12,530.36
6,9410,2019/8/11 0:00,481,376,15831.8067
6,9410,2019/8/15 0:00,481,379,15151.57
6,9420,2019/8/4 0:00,705,518,42260.5899
6,9420,2019/8/6 0:00,703,527,46559.8933
6,9490,2019/8/11 0:00,683,549,60228.42
6,9490,2019/8/15 0:00,683,554,59608.0433
6,9510,2019/8/5 0:00,2,1,390
6,9510,2019/8/7 0:00,2,1,412.4
6,9510,2019/8/12 0:00,2,1,250.8
6,9510,2019/8/13 0:00,2,1,252.4
6,9610,2019/8/1 0:00,14,9,520.06
6,9610,2019/8/8 0:00,14,8,1209.07
6,9610,2019/8/14 0:00,14,9,465.23
6,9620,2019/8/2 0:00,81,61,5213.83
6,9620,2019/8/5 0:00,81,64,6797.85
6,9620,2019/8/7 0:00,81,63,7515.3
6,9620,2019/8/8 0:00,81,61,6850.17
6,9620,2019/8/13 0:00,81,61,7343.5
6,9630,2019/8/1 0:00,135,90,354.94
6,9630,2019/8/2 0:00,135,90,479.23
6,9630,2019/8/5 0:00,135,89,337.54
6,9630,2019/8/8 0:00,134,92,517.6
6,9630,2019/8/13 0:00,134,90,370.54
6,9710,2019/8/2 0:00,119,89,2812.94
6,9710,2019/8/5 0:00,119,90,3081.92
6,9710,2019/8/7 0:00,119,91,3036.36
6,9710,2019/8/8 0:00,119,89,3086.26
6,9710,2019/8/13 0:00,119,89,2657.63
6,9720,2019/8/14 0:00,873,519,16429.67
6,9720,2019/8/15 0:00,873,521,16285.77
6,9800,2019/8/3 0:00,3,2,2.28
6,9800,2019/8/9 0:00,3,2,2.81
6,9800,2019/8/16 0:00,3,2,2.73
6,9910,2019/8/10 0:00,92,46,8382.34
6,9910,2019/8/11 0:00,92,43,7967.25
6,9920,2019/8/1 0:00,4179,395,4581.03
6,9920,2019/8/2 0:00,4179,388,4562.54
6,9920,2019/8/5 0:00,4179,388,4870.06
6,9920,2019/8/7 0:00,4177,384,5604.5367
6,9920,2019/8/8 0:00,4177,377,5191.4367
6,9920,2019/8/13 0:00,4177,370,5279.5
6,9A00,2019/8/4 0:00,388,338,7015.6833
6,9A00,2019/8/6 0:00,387,337,7225.9033
7,100,2019/8/3 0:00,1174,757,1074466.464
7,100,2019/8/9 0:00,1174,756,1073259.503
7,100,2019/8/16 0:00,1175,759,1020879.55
7,200,2019/8/9 0:00,49,32,29565.1
7,200,2019/8/10 0:00,49,28,24568.72
7,200,2019/8/16 0:00,49,31,28749.71
7,300,2019/8/3 0:00,692,267,29342.29
7,400,2019/8/5 0:00,14,12,7028.7
7,400,2019/8/7 0:00,14,12,6942.92
7,400,2019/8/12 0:00,14,12,8155.7
7,05A0,2019/8/4 0:00,3256,2328,1605565.864
7,05A0,2019/8/6 0:00,3256,2242,1526242.791
7,610,2019/8/1 0:00,21,13,2072982.5
7,610,2019/8/2 0:00,21,13,2179409.8
7,610,2019/8/8 0:00,21,11,1992128.4
7,610,2019/8/14 0:00,21,14,2134513.8
7,620,2019/8/14 0:00,2,0,0
7,620,2019/8/15 0:00,2,0,0
7,690,2019/8/12 0:00,3,2,27347
7,710,2019/8/1 0:00,6,6,400744.54
7,710,2019/8/2 0:00,6,6,408164.67
7,710,2019/8/8 0:00,6,6,365671.04
7,710,2019/8/14 0:00,6,6,394048.14
7,810,2019/8/9 0:00,32,11,182571.05
7,810,2019/8/10 0:00,32,11,204128.75
7,810,2019/8/16 0:00,32,13,189157.6
7,910,2019/8/11 0:00,33,23,653580
7,910,2019/8/15 0:00,33,20,650918
7,920,2019/8/14 0:00,8,6,250808
7,920,2019/8/15 0:00,8,6,246032
7,1020,2019/8/4 0:00,1,1,36.6
7,1020,2019/8/6 0:00,1,1,133.8
7,1030,2019/8/3 0:00,1,0,0
7,1030,2019/8/9 0:00,1,0,0
7,1090,2019/8/3 0:00,4,1,3024
7,1090,2019/8/9 0:00,4,1,2622
7,1090,2019/8/16 0:00,4,1,24.42
7,1110,2019/8/1 0:00,18,12,3830.03
7,1110,2019/8/8 0:00,20,12,3679.59
7,1110,2019/8/14 0:00,20,12,3717.37
7,1120,2019/8/10 0:00,2,1,942.5
7,1120,2019/8/11 0:00,2,1,713.5
7,1130,2019/8/1 0:00,2,2,986.4
7,1130,2019/8/2 0:00,2,2,936
7,1130,2019/8/8 0:00,2,2,664
7,1130,2019/8/13 0:00,2,2,902.4
7,1130,2019/8/14 0:00,2,2,919.2
7,1190,2019/8/4 0:00,27,19,21772.49
7,1190,2019/8/6 0:00,27,18,22384.26
7,1310,2019/8/4 0:00,313,104,2251.35
7,1310,2019/8/6 0:00,313,105,2699.79
7,1320,2019/8/11 0:00,1096,376,13435.9734
7,1320,2019/8/14 0:00,1096,386,13665.8067
7,1320,2019/8/15 0:00,1096,388,14909.3867
7,1330,2019/8/1 0:00,66,28,506.36
7,1330,2019/8/8 0:00,66,28,622.12
7,1330,2019/8/14 0:00,66,22,402.93
7,1340,2019/8/14 0:00,1,1,4.63
7,1340,2019/8/15 0:00,1,1,7.22
7,1360,2019/8/4 0:00,8,1,25.4
7,1360,2019/8/6 0:00,8,1,25.22
7,1370,2019/8/4 0:00,93,35,23832.51
7,1370,2019/8/6 0:00,93,32,8663.31
7,1390,2019/8/4 0:00,261,129,14821.45
7,1390,2019/8/6 0:00,261,128,14344.97
7,1410,2019/8/1 0:00,92,50,3402.82
7,1410,2019/8/2 0:00,92,51,3458.4
7,1410,2019/8/5 0:00,92,50,4019.69
7,1410,2019/8/8 0:00,92,53,3604.01
7,1410,2019/8/13 0:00,92,44,2786.1
7,1420,2019/8/1 0:00,1,0,0
7,1420,2019/8/2 0:00,1,0,0
7,1420,2019/8/8 0:00,1,0,0
7,1420,2019/8/14 0:00,1,0,0
7,1440,2019/8/2 0:00,14,7,3955.2
7,1440,2019/8/5 0:00,14,7,7520.51
7,1440,2019/8/7 0:00,14,7,5015.95
7,1440,2019/8/8 0:00,14,7,4624.46
7,1440,2019/8/13 0:00,13,6,2772.75
7,1460,2019/8/1 0:00,3,2,381
7,1460,2019/8/2 0:00,3,2,441
7,1460,2019/8/8 0:00,3,2,422
7,1460,2019/8/13 0:00,3,2,380
7,1460,2019/8/14 0:00,3,2,418
7,1520,2019/8/4 0:00,13,9,2438.17
7,1520,2019/8/6 0:00,13,9,2499.78
7,1530,2019/8/11 0:00,2,1,20.4
7,1530,2019/8/15 0:00,2,1,20.4
7,1710,2019/8/11 0:00,120,35,22499.59
7,1710,2019/8/14 0:00,120,37,32342.41
7,1710,2019/8/15 0:00,120,36,52015.86
7,1730,2019/8/5 0:00,24,10,181.74
7,1730,2019/8/7 0:00,24,6,166.76
7,1730,2019/8/12 0:00,24,10,148.39
7,1730,2019/8/13 0:00,24,9,157.89
7,1740,2019/8/3 0:00,2,1,6.77
7,1740,2019/8/9 0:00,2,1,8.71
7,1740,2019/8/16 0:00,2,1,10.63
7,1750,2019/8/14 0:00,11,7,46.29
7,1750,2019/8/15 0:00,11,6,47.86
7,1760,2019/8/1 0:00,13,7,274.5
7,1760,2019/8/2 0:00,13,9,317.13
7,1760,2019/8/8 0:00,13,7,1047.8
7,1760,2019/8/14 0:00,13,7,244.36
7,1770,2019/8/4 0:00,7,2,235.8
7,1770,2019/8/6 0:00,7,2,74.1
7,1780,2019/8/11 0:00,2,1,36
7,1780,2019/8/14 0:00,2,1,42
7,1780,2019/8/15 0:00,2,1,36
7,1810,2019/8/4 0:00,9,5,415.75
7,1810,2019/8/6 0:00,9,5,421.83
7,1840,2019/8/2 0:00,11,8,187.39
7,1840,2019/8/5 0:00,11,8,251.22
7,1840,2019/8/7 0:00,11,8,253.36
7,1840,2019/8/8 0:00,11,7,273.36
7,1840,2019/8/13 0:00,11,7,171.92
7,1850,2019/8/9 0:00,3,2,160.79
7,1850,2019/8/10 0:00,3,2,174.4
7,1850,2019/8/16 0:00,3,2,160.98
7,1910,2019/8/11 0:00,2,1,7.49
7,1910,2019/8/15 0:00,2,1,12.16
7,1920,2019/8/1 0:00,1,1,1378.4
7,1920,2019/8/2 0:00,1,1,1132
7,1920,2019/8/8 0:00,1,1,1195.2
7,1920,2019/8/14 0:00,1,1,1516.8
7,1930,2019/8/4 0:00,6,2,30.73
7,1930,2019/8/6 0:00,6,1,7.7
7,1940,2019/8/11 0:00,3,1,0.89
7,1940,2019/8/15 0:00,3,1,0.26
7,2010,2019/8/4 0:00,126,62,2604.66
7,2010,2019/8/6 0:00,126,62,1858.6
7,2031,2019/8/2 0:00,14,9,1070.72
7,2031,2019/8/5 0:00,14,8,2769.66
7,2031,2019/8/7 0:00,14,8,871.5
7,2031,2019/8/12 0:00,14,8,2485.37
7,2031,2019/8/13 0:00,14,8,1930.12
7,2039,2019/8/3 0:00,13,7,147.58
7,2039,2019/8/9 0:00,13,9,119.82
7,2039,2019/8/16 0:00,13,8,120.97
7,2040,2019/8/3 0:00,8,2,21.51
7,2110,2019/8/5 0:00,29,21,1040.63
7,2110,2019/8/7 0:00,29,18,1157.09
7,2110,2019/8/12 0:00,29,18,895.25
7,2130,2019/8/11 0:00,21,11,548.21
7,2130,2019/8/15 0:00,21,13,704.12
7,2140,2019/8/12 0:00,10,5,1882.29
7,2190,2019/8/4 0:00,23,10,491.24
7,2190,2019/8/6 0:00,23,10,612.2
7,2230,2019/8/3 0:00,9,7,298.58
7,2230,2019/8/9 0:00,9,6,196.75
7,2230,2019/8/16 0:00,9,5,49.9
7,2310,2019/8/9 0:00,6,5,368.94
7,2310,2019/8/10 0:00,6,5,327.66
7,2310,2019/8/16 0:00,6,5,371.5
7,2410,2019/8/5 0:00,3,2,15.01
7,2410,2019/8/7 0:00,3,2,16.76
7,2410,2019/8/12 0:00,3,1,47.2
7,2410,2019/8/13 0:00,3,1,24.51
7,2460,2019/8/3 0:00,8,3,31.19
7,2510,2019/8/3 0:00,4,3,213214
7,2510,2019/8/9 0:00,4,3,543213
7,2510,2019/8/16 0:00,4,3,910770
7,2541,2019/8/1 0:00,10,10,2977763
7,2541,2019/8/14 0:00,10,10,3029280
7,2610,2019/8/11 0:00,15,10,40037.56
7,2610,2019/8/15 0:00,15,11,42110.04
7,2640,2019/8/3 0:00,4,3,99.53
7,2640,2019/8/9 0:00,4,3,99.58
7,2650,2019/8/3 0:00,6,4,1075.5
7,2650,2019/8/9 0:00,6,4,1179
7,2650,2019/8/16 0:00,6,4,1046
7,2660,2019/8/10 0:00,3,2,359
7,2670,2019/8/4 0:00,2,1,180
7,2670,2019/8/6 0:00,2,2,1014.6
7,2710,2019/8/2 0:00,1,1,12.85
7,2710,2019/8/5 0:00,1,0,0
7,2710,2019/8/7 0:00,1,0,0
7,2710,2019/8/8 0:00,1,0,0
7,2710,2019/8/12 0:00,1,0,0
7,2710,2019/8/13 0:00,1,0,0
7,2720,2019/8/10 0:00,1,1,70.8
7,2760,2019/8/9 0:00,2,1,88
7,2760,2019/8/10 0:00,2,1,94
7,2760,2019/8/16 0:00,2,1,112
7,2820,2019/8/11 0:00,2,0,15.3
7,2820,2019/8/14 0:00,2,0,11.1
7,2820,2019/8/15 0:00,2,0,15.3
7,2910,2019/8/1 0:00,4,2,199.44
7,2910,2019/8/2 0:00,4,2,111.35
7,2910,2019/8/5 0:00,4,2,169.34
7,2910,2019/8/7 0:00,4,2,99.05
7,2910,2019/8/8 0:00,4,1,168.73
7,2910,2019/8/13 0:00,4,2,163.54
7,2920,2019/8/3 0:00,3,1,21
7,2920,2019/8/9 0:00,3,2,54
7,2920,2019/8/16 0:00,3,2,901.32
7,2930,2019/8/7 0:00,1,1,56.83
7,2930,2019/8/12 0:00,1,1,23.31
7,2940,2019/8/3 0:00,4,3,204.29
7,2940,2019/8/9 0:00,4,3,64.15
7,2940,2019/8/16 0:00,4,3,73
7,2990,2019/8/4 0:00,3,3,168.66
7,2990,2019/8/6 0:00,3,3,133.6
7,3020,2019/8/2 0:00,27,14,4002
7,3020,2019/8/5 0:00,27,13,2316.4
7,3020,2019/8/7 0:00,27,13,4100.42
7,3020,2019/8/8 0:00,27,14,4285.22
7,3020,2019/8/12 0:00,27,14,4831.83
7,3020,2019/8/13 0:00,27,11,3589.09
7,3030,2019/8/14 0:00,3,2,1215
7,3030,2019/8/15 0:00,3,2,1827.6
7,3040,2019/8/11 0:00,2,2,545
7,3040,2019/8/15 0:00,2,2,579
7,3060,2019/8/3 0:00,5,4,4512
7,3060,2019/8/4 0:00,5,4,4344
7,3060,2019/8/6 0:00,5,4,4197
7,3090,2019/8/3 0:00,39,19,11383.99
7,3090,2019/8/9 0:00,39,20,11314.5
7,3090,2019/8/16 0:00,39,19,12077.27
7,30B0,2019/8/2 0:00,9,5,2322.82
7,30B0,2019/8/5 0:00,9,4,2159.87
7,30B0,2019/8/7 0:00,9,4,2028.36
7,30B0,2019/8/8 0:00,9,5,2460.46
7,30B0,2019/8/13 0:00,9,5,1440.16
7,3110,2019/8/1 0:00,9,6,3305.4091
7,3110,2019/8/14 0:00,9,7,4145.01
7,3110,2019/8/15 0:00,9,6,3699.22
7,3120,2019/8/1 0:00,6,4,3108.01
7,3120,2019/8/2 0:00,6,4,2556.06
7,3120,2019/8/8 0:00,6,4,2928.84
7,3120,2019/8/13 0:00,6,4,2418.02
7,3120,2019/8/14 0:00,6,4,2598.09
7,3130,2019/8/5 0:00,81,54,110972.66
7,3130,2019/8/7 0:00,81,53,107261.8952
7,3130,2019/8/12 0:00,81,52,119289.51
7,3130,2019/8/13 0:00,81,52,109069.01
7,3153,2019/8/2 0:00,1,1,15
7,3153,2019/8/5 0:00,1,1,18
7,3153,2019/8/7 0:00,1,1,15
7,3153,2019/8/12 0:00,1,1,18
7,3153,2019/8/13 0:00,1,1,18
7,3159,2019/8/9 0:00,1,1,15.04
7,3159,2019/8/10 0:00,1,1,8.2
7,3159,2019/8/16 0:00,1,1,13.85
7,3160,2019/8/14 0:00,2,2,1106
7,3160,2019/8/15 0:00,2,2,1022
7,3174,2019/8/11 0:00,1,1,231
7,3174,2019/8/14 0:00,1,1,225
7,3174,2019/8/15 0:00,1,1,345
7,3181,2019/8/3 0:00,1,0,1470
7,3190,2019/8/2 0:00,4,3,110352.76
7,3190,2019/8/5 0:00,4,3,187044.38
7,3190,2019/8/7 0:00,4,3,100844.34
7,3190,2019/8/12 0:00,4,3,167805.54
7,3190,2019/8/13 0:00,4,3,117293.14
7,31B0,2019/8/11 0:00,5,2,559940
7,31B0,2019/8/14 0:00,5,2,540050
7,31B0,2019/8/15 0:00,5,3,608300
7,3220,2019/8/11 0:00,1,1,2871000
7,3240,2019/8/3 0:00,5,3,3202894
7,3240,2019/8/9 0:00,5,3,2464090
7,3310,2019/8/10 0:00,4,2,130210.03
7,3330,2019/8/3 0:00,1,0,0
7,3340,2019/8/11 0:00,2,1,40600
7,3340,2019/8/15 0:00,2,1,39200
7,3350,2019/8/3 0:00,10,4,288614.56
7,3350,2019/8/4 0:00,10,4,290041.96
7,3350,2019/8/6 0:00,10,4,291475.96
7,3410,2019/8/7 0:00,81,55,25250.89
7,3410,2019/8/12 0:00,81,53,17480.57
7,3421,2019/8/3 0:00,40,16,391.07
7,3421,2019/8/9 0:00,40,18,371.88
7,3421,2019/8/16 0:00,40,19,416.61
7,3423,2019/8/1 0:00,111,43,958.23
7,3423,2019/8/2 0:00,111,46,741.85
7,3423,2019/8/8 0:00,111,42,335.75
7,3423,2019/8/13 0:00,111,44,1417.75
7,3424,2019/8/3 0:00,5,3,10.53
7,3429,2019/8/2 0:00,180,73,990
7,3429,2019/8/5 0:00,180,69,900.15
7,3429,2019/8/7 0:00,180,72,775.32
7,3429,2019/8/8 0:00,180,73,789.79
7,3429,2019/8/13 0:00,179,65,770.56
7,3430,2019/8/3 0:00,1,0,0
7,3440,2019/8/1 0:00,3,2,1040
7,3440,2019/8/14 0:00,3,2,711
7,3440,2019/8/15 0:00,3,2,1090
7,3450,2019/8/12 0:00,18,13,759.26
7,3460,2019/8/9 0:00,382,178,6806.6634
7,3460,2019/8/10 0:00,382,177,6988.6534
7,3460,2019/8/16 0:00,383,180,6344.5878
7,3480,2019/8/3 0:00,4,2,129.36
7,3480,2019/8/9 0:00,4,2,118.18
7,3480,2019/8/16 0:00,4,3,122.1
7,3490,2019/8/3 0:00,103,62,6632.76
7,3490,2019/8/9 0:00,103,61,8213.47
7,3490,2019/8/16 0:00,102,65,10767.26
7,3511,2019/8/5 0:00,1,1,1.58
7,3511,2019/8/7 0:00,1,1,1.38
7,3511,2019/8/12 0:00,1,1,5.82
7,3512,2019/8/10 0:00,1,0,0
7,3512,2019/8/16 0:00,1,0,0
7,3520,2019/8/9 0:00,10,8,3972.03
7,3520,2019/8/10 0:00,10,8,4106.92
7,3520,2019/8/16 0:00,10,8,5108.46
7,3560,2019/8/3 0:00,29,17,20286.03
7,3560,2019/8/9 0:00,29,17,22150.01
7,3560,2019/8/16 0:00,29,18,21864.55
7,35A0,2019/8/5 0:00,1,0,0
7,35A0,2019/8/7 0:00,1,0,0
7,35A0,2019/8/12 0:00,1,0,0
7,35A0,2019/8/13 0:00,1,0,0
7,3610,2019/8/4 0:00,4,2,1299
7,3610,2019/8/6 0:00,4,2,1182
7,3620,2019/8/1 0:00,1,1,73
7,3620,2019/8/14 0:00,1,1,56
7,3620,2019/8/15 0:00,1,1,40
7,3630,2019/8/2 0:00,4,2,19.91
7,3630,2019/8/5 0:00,4,2,26.43
7,3630,2019/8/7 0:00,4,2,25.68
7,3630,2019/8/8 0:00,4,2,23.14
7,3630,2019/8/13 0:00,4,2,14.24
7,3660,2019/8/9 0:00,1,1,597
7,3660,2019/8/10 0:00,1,1,699
7,3660,2019/8/16 0:00,1,1,702
7,3670,2019/8/3 0:00,2,2,199.65
7,3790,2019/8/4 0:00,1,0,0
7,3790,2019/8/6 0:00,1,0,0
7,3950,2019/8/4 0:00,4,2,8.14
7,3950,2019/8/6 0:00,4,2,8.64
7,3990,2019/8/10 0:00,8,5,16411
7,4010,2019/8/3 0:00,22,18,265.47
7,4010,2019/8/9 0:00,22,18,270.23
7,4010,2019/8/16 0:00,22,18,286
7,4030,2019/8/10 0:00,1,1,1.11
7,4030,2019/8/11 0:00,1,1,1.12
7,4190,2019/8/12 0:00,1,0,0
7,4290,2019/8/2 0:00,423,228,16615.78
7,4290,2019/8/5 0:00,423,228,19730.5
7,4290,2019/8/7 0:00,423,228,18017.3233
7,4290,2019/8/12 0:00,423,218,19176.3233
7,4290,2019/8/13 0:00,422,217,19196.77
7,4310,2019/8/4 0:00,24,16,4334.84
7,4310,2019/8/6 0:00,24,17,4643.42
7,4320,2019/8/10 0:00,14,9,1509.81
7,4410,2019/8/11 0:00,192,57,5832496.87
7,4410,2019/8/15 0:00,192,53,7809273.268
7,4420,2019/8/7 0:00,2293,2044,7307998.355
7,4420,2019/8/12 0:00,2293,2018,6464264.225
7,4430,2019/8/11 0:00,2,1,1.7
7,4444,2019/8/2 0:00,2,0,0
7,4444,2019/8/5 0:00,2,0,0
7,4444,2019/8/7 0:00,2,0,0
7,4444,2019/8/8 0:00,2,0,0
7,4444,2019/8/13 0:00,2,0,0
7,4450,2019/8/3 0:00,21,14,212.1333
7,4450,2019/8/9 0:00,21,14,197.67
7,4450,2019/8/16 0:00,21,14,250.6333
7,4460,2019/8/12 0:00,308,150,8497.78
7,4500,2019/8/11 0:00,20,17,51754.25
7,4610,2019/8/11 0:00,104,75,81925.99
7,4610,2019/8/15 0:00,105,79,86841.0925
7,4620,2019/8/3 0:00,64,40,33385.45
7,4620,2019/8/9 0:00,64,37,32301.04
7,4690,2019/8/7 0:00,117,72,9975.75
7,4690,2019/8/12 0:00,117,67,10902.0237
7,4710,2019/8/9 0:00,253,129,23804.77
7,4710,2019/8/10 0:00,253,134,23518.91
7,4710,2019/8/16 0:00,253,129,24364.15
7,4800,2019/8/4 0:00,70,43,12344.55
7,4800,2019/8/6 0:00,70,44,11899.29
7,4B10,2019/8/3 0:00,24,13,189.51
7,4B20,2019/8/10 0:00,1,0,0.76
7,4B20,2019/8/11 0:00,1,0,0.76
7,4B60,2019/8/4 0:00,2,0,1.48
7,4B60,2019/8/6 0:00,2,1,25.39
7,5010,2019/8/3 0:00,167,89,60915.4
7,5010,2019/8/9 0:00,167,91,61450.9472
7,5010,2019/8/16 0:00,167,92,71501.51
7,5020,2019/8/10 0:00,31,20,3174.76
7,5030,2019/8/9 0:00,58,23,1208.5
7,5030,2019/8/10 0:00,58,21,1192.8717
7,5030,2019/8/16 0:00,58,19,1049.1774
7,5090,2019/8/11 0:00,227,124,123570.2209
7,5090,2019/8/15 0:00,227,126,118150.9167
7,5120,2019/8/3 0:00,9,9,3272190
7,5130,2019/8/5 0:00,6,4,7567
7,5130,2019/8/7 0:00,6,4,6772.4
7,5130,2019/8/12 0:00,6,4,6713.8
7,5130,2019/8/13 0:00,6,4,6955
7,5210,2019/8/12 0:00,18,10,1710.09
7,5220,2019/8/4 0:00,9,8,572672.83
7,5220,2019/8/6 0:00,9,9,563863.59
7,5230,2019/8/11 0:00,187,95,12674.8333
7,5230,2019/8/14 0:00,187,96,12080.0633
7,5230,2019/8/15 0:00,187,95,12343.91
7,5240,2019/8/1 0:00,7,6,5457.65
7,5240,2019/8/2 0:00,7,6,5480.53
7,5240,2019/8/5 0:00,7,6,5484.39
7,5240,2019/8/8 0:00,7,6,5104.89
7,5240,2019/8/13 0:00,7,6,5224.91
7,5500,2019/8/12 0:00,4,4,7791
7,5760,2019/8/7 0:00,1,1,930
7,5760,2019/8/12 0:00,1,1,870
7,5810,2019/8/4 0:00,142,109,9994.17
7,5810,2019/8/6 0:00,142,109,10511.59
7,5890,2019/8/11 0:00,187,114,27088.8867
7,5890,2019/8/15 0:00,187,116,34799.6333
7,5910,2019/8/2 0:00,33,27,6694.14
7,5910,2019/8/5 0:00,33,26,8042.79
7,5910,2019/8/7 0:00,33,26,7553.98
7,5910,2019/8/12 0:00,33,26,6213.34
7,5910,2019/8/13 0:00,33,27,6444.02
7,5920,2019/8/4 0:00,7,6,352.47
7,5920,2019/8/6 0:00,7,6,459.34
7,5990,2019/8/1 0:00,1,1,11.66
7,5990,2019/8/2 0:00,1,1,15.66
7,5990,2019/8/5 0:00,1,1,8.53
7,5990,2019/8/7 0:00,1,1,13.83
7,5990,2019/8/8 0:00,1,1,8.26
7,5990,2019/8/13 0:00,1,1,10.78
7,6030,2019/8/11 0:00,72,46,7075.41
7,6030,2019/8/14 0:00,72,46,7528.66
7,6030,2019/8/15 0:00,72,46,7485
7,6040,2019/8/11 0:00,71,58,3161.4833
7,6040,2019/8/14 0:00,71,58,3257.06
7,6040,2019/8/15 0:00,71,57,3309.84
7,6310,2019/8/2 0:00,147,79,6513.33
7,6310,2019/8/5 0:00,147,78,6580.41
7,6310,2019/8/7 0:00,147,79,5624.26
7,6310,2019/8/8 0:00,147,76,6119.04
7,6310,2019/8/13 0:00,147,67,5499.44
7,6320,2019/8/11 0:00,55,38,9343.4
7,6320,2019/8/14 0:00,55,47,10800.33
7,6320,2019/8/15 0:00,55,46,11920.33
7,6340,2019/8/14 0:00,2,2,16.81
7,6340,2019/8/15 0:00,2,2,15.57
7,6350,2019/8/10 0:00,3,3,99.61
7,6360,2019/8/14 0:00,7,6,159996.44
7,6360,2019/8/15 0:00,7,6,164140.43
7,6370,2019/8/9 0:00,11,8,986.15
7,6370,2019/8/10 0:00,11,7,1053.84
7,6370,2019/8/16 0:00,11,7,997.91
7,6380,2019/8/10 0:00,6,5,2346.82
7,6380,2019/8/11 0:00,6,4,2061.57
7,6390,2019/8/1 0:00,329,282,12492.4481
7,6390,2019/8/2 0:00,329,279,12292.8267
7,6390,2019/8/5 0:00,328,278,13089.6039
7,6390,2019/8/8 0:00,328,274,11801.2
7,6390,2019/8/13 0:00,328,263,11320.92
7,6510,2019/8/10 0:00,6979,4559,318863.227
7,6520,2019/8/1 0:00,171,124,7373.36
7,6520,2019/8/2 0:00,171,125,7252.68
7,6520,2019/8/8 0:00,171,123,7195.92
7,6520,2019/8/14 0:00,170,123,7015.67
7,6530,2019/8/1 0:00,184,115,15330.04
7,6530,2019/8/2 0:00,184,116,15356.72
7,6530,2019/8/5 0:00,184,112,15869
7,6530,2019/8/8 0:00,184,112,15067.16
7,6530,2019/8/13 0:00,184,106,14584.44
7,6540,2019/8/1 0:00,23,22,1274.45
7,6540,2019/8/8 0:00,23,21,1022.33
7,6540,2019/8/14 0:00,23,20,1155.64
7,6550,2019/8/4 0:00,42,36,906.82
7,6550,2019/8/6 0:00,42,37,901.39
7,6562,2019/8/11 0:00,332,248,17834.63
7,6562,2019/8/15 0:00,332,260,22905.22
7,6570,2019/8/11 0:00,26,21,1440.06
7,6570,2019/8/15 0:00,26,22,1364.44
7,6580,2019/8/3 0:00,43,30,8522.02
7,6580,2019/8/9 0:00,43,33,8188.2633
7,6580,2019/8/16 0:00,43,30,8501.9333
7,6590,2019/8/1 0:00,119,94,3929.74
7,6590,2019/8/8 0:00,119,96,3762.36
7,6590,2019/8/14 0:00,119,94,3816.4867
7,6610,2019/8/1 0:00,46,33,48283.35
7,6610,2019/8/2 0:00,46,33,45911.33
7,6610,2019/8/8 0:00,46,33,45983.28
7,6610,2019/8/14 0:00,46,33,45706.07
7,6620,2019/8/2 0:00,110,90,40345.88
7,6620,2019/8/5 0:00,109,87,37568.28
7,6620,2019/8/7 0:00,110,90,37093.5333
7,6620,2019/8/8 0:00,110,90,37502.7
7,6620,2019/8/13 0:00,110,89,37291.93
7,6690,2019/8/1 0:00,80,58,19592.65
7,6690,2019/8/2 0:00,80,57,19335.66
7,6690,2019/8/8 0:00,80,57,19132.23
7,6690,2019/8/14 0:00,80,56,18463.65
7,6710,2019/8/11 0:00,670,482,40188.72
7,6710,2019/8/15 0:00,670,508,44177.1
7,6720,2019/8/10 0:00,448,383,23636.0433
7,6730,2019/8/3 0:00,31,25,1359.88
7,6810,2019/8/12 0:00,4,3,1081.38
7,6830,2019/8/11 0:00,8,1,131.61
7,6830,2019/8/14 0:00,8,2,137.68
7,6830,2019/8/15 0:00,8,2,206.69
7,6910,2019/8/11 0:00,3,2,277.4
7,6910,2019/8/15 0:00,3,2,532.8
7,6A10,2019/8/3 0:00,9,6,42.41
7,6A10,2019/8/9 0:00,9,7,90.79
7,6A10,2019/8/16 0:00,9,7,105.32
7,6A31,2019/8/4 0:00,4,4,28.63
7,6A31,2019/8/6 0:00,4,4,45.89
7,6A40,2019/8/3 0:00,2,2,29.49
7,6A40,2019/8/9 0:00,2,1,18.55
7,6A40,2019/8/16 0:00,2,1,15.53
7,6A50,2019/8/10 0:00,3,3,366.15
7,6A50,2019/8/11 0:00,3,3,330.75
7,6A60,2019/8/2 0:00,2,1,510
7,6A60,2019/8/5 0:00,2,1,645.02
7,6A60,2019/8/7 0:00,2,1,570
7,6A60,2019/8/8 0:00,2,1,585
7,6A60,2019/8/13 0:00,2,1,480.01
7,6A80,2019/8/4 0:00,35,26,1399.53
7,6A80,2019/8/6 0:00,34,24,1151.25
7,6B20,2019/8/9 0:00,913,716,37016.7409
7,6B20,2019/8/10 0:00,913,713,37129.6871
7,6B20,2019/8/16 0:00,914,714,36761.1633
7,6B90,2019/8/10 0:00,79,69,1302.98
7,6B90,2019/8/11 0:00,79,69,1248.19
7,7010,2019/8/9 0:00,9,6,885.8
7,7010,2019/8/10 0:00,9,8,838.18
