Region code,Industry code,Date,Number of total users,Number of resumption users,Total electric power consumption
5,6710,2020/8/8 0:00,111,46,2322.9467
5,6710,2020/8/14 0:00,111,44,1913.2767
5,6720,2020/7/29 0:00,250,114,3025.9906
5,6720,2020/8/8 0:00,250,104,2868.9543
5,6720,2020/8/14 0:00,249,88,2457.55
5,6730,2020/7/29 0:00,43,23,491.46
5,6730,2020/8/3 0:00,44,20,363.78
5,6730,2020/8/7 0:00,44,20,292.17
5,6790,2020/8/2 0:00,489,174,4076.1567
5,6790,2020/8/4 0:00,489,167,3999.2567
5,6790,2020/8/6 0:00,489,159,3813.6567
5,6790,2020/8/9 0:00,490,156,3866.4367
5,6790,2020/8/13 0:00,489,148,3664.1134
5,6810,2020/8/8 0:00,2,2,782.94
5,6810,2020/8/14 0:00,2,2,693.06
5,6820,2020/7/29 0:00,40,29,4839.17
5,6820,2020/8/3 0:00,40,28,4673.41
5,6820,2020/8/8 0:00,40,27,4962.82
5,6820,2020/8/14 0:00,40,28,4479.61
5,6830,2020/8/2 0:00,11,7,143.12
5,6830,2020/8/4 0:00,11,7,187.65
5,6830,2020/8/6 0:00,11,7,183.7
5,6830,2020/8/13 0:00,11,7,183.89
5,6840,2020/7/31 0:00,1,1,22.23
5,6840,2020/8/2 0:00,1,1,22.4
5,6840,2020/8/4 0:00,1,1,22.46
5,6840,2020/8/13 0:00,1,1,23.89
5,6910,2020/8/5 0:00,1,1,39.81
5,6910,2020/8/10 0:00,1,1,41.5
5,6910,2020/8/16 0:00,1,1,37.87
5,6A31,2020/7/31 0:00,19,8,284.01
5,6A31,2020/8/1 0:00,19,8,276.47
5,6A31,2020/8/12 0:00,19,8,296.48
5,6A31,2020/8/15 0:00,19,7,285.21
5,6A40,2020/7/30 0:00,14,6,66.53
5,6A40,2020/8/7 0:00,14,4,51.72
5,6A40,2020/8/11 0:00,14,5,68.8
5,6A60,2020/8/8 0:00,5,3,1020.98
5,6A60,2020/8/14 0:00,5,3,978.99
5,6A60,2020/8/16 0:00,5,3,979.99
5,6A70,2020/8/2 0:00,1,0,0
5,6A70,2020/8/4 0:00,1,0,0
5,6A70,2020/8/6 0:00,1,0,0
5,6A70,2020/8/13 0:00,1,0,0
5,6A80,2020/7/31 0:00,6,5,18.74
5,6A80,2020/8/2 0:00,6,5,19.79
5,6A80,2020/8/4 0:00,6,5,16.21
5,6A80,2020/8/13 0:00,6,5,17.5
5,6B10,2020/8/5 0:00,648,538,54733.1307
5,6B10,2020/8/10 0:00,647,538,55426.4766
5,6B10,2020/8/16 0:00,648,537,54437.75
5,6B20,2020/8/5 0:00,283,245,28417.04
5,6B20,2020/8/8 0:00,283,244,29576.59
5,6B20,2020/8/14 0:00,283,245,28194.6745
5,6B20,2020/8/16 0:00,282,245,28431.23
5,6B50,2020/7/30 0:00,1,1,42.61
5,6B50,2020/8/7 0:00,1,1,43.11
5,6B50,2020/8/11 0:00,1,1,43.05
5,6B90,2020/7/30 0:00,1,0,0
5,6B90,2020/8/3 0:00,1,0,0
5,6B90,2020/8/7 0:00,1,0,0
5,6B90,2020/8/11 0:00,1,0,0
5,7010,2020/7/29 0:00,8,5,25.38
5,7010,2020/8/3 0:00,8,4,24.62
5,7010,2020/8/7 0:00,8,4,24.12
5,7040,2020/7/29 0:00,2,1,401.28
5,7040,2020/8/3 0:00,2,1,380.49
5,7040,2020/8/8 0:00,2,1,375.49
5,7040,2020/8/14 0:00,2,1,365.43
5,7110,2020/7/30 0:00,14,8,729.09
5,7110,2020/8/7 0:00,14,8,623.36
5,7110,2020/8/11 0:00,14,8,622.27
5,7160,2020/8/5 0:00,5,3,49.65
5,7160,2020/8/10 0:00,5,3,47.79
5,7160,2020/8/16 0:00,5,3,54.32
5,7180,2020/7/30 0:00,1,1,57.93
5,7180,2020/8/7 0:00,1,1,54.07
5,7180,2020/8/11 0:00,1,1,45.7
5,7190,2020/8/5 0:00,104,25,208.46
5,7190,2020/8/10 0:00,104,24,157.14
5,7190,2020/8/11 0:00,104,26,170.85
5,7210,2020/8/2 0:00,17,8,615.55
5,7210,2020/8/4 0:00,17,7,502.43
5,7210,2020/8/6 0:00,17,7,423
5,7210,2020/8/13 0:00,17,6,430.7
5,7220,2020/8/2 0:00,50,25,1748.26
5,7220,2020/8/4 0:00,50,24,1772.81
5,7220,2020/8/6 0:00,50,24,1743.26
5,7220,2020/8/9 0:00,50,24,1807.45
5,7220,2020/8/13 0:00,50,23,1758.04
5,7290,2020/8/5 0:00,11,1,83.21
5,7290,2020/8/10 0:00,11,1,43.59
5,7310,2020/8/2 0:00,5,2,6.27
5,7310,2020/8/4 0:00,5,2,6.75
5,7310,2020/8/6 0:00,5,2,6.57
5,7310,2020/8/9 0:00,5,2,6.8
5,7310,2020/8/13 0:00,5,2,6.14
5,7320,2020/7/30 0:00,66,19,396.4
5,7320,2020/8/10 0:00,66,13,309.69
5,7320,2020/8/11 0:00,66,13,309.55
5,7330,2020/7/31 0:00,6,5,29.55
5,7330,2020/8/4 0:00,6,4,20.88
5,7330,2020/8/12 0:00,6,4,16.92
5,7330,2020/8/15 0:00,6,4,19.5
5,7410,2020/8/5 0:00,2,2,10.17
5,7410,2020/8/10 0:00,2,2,9.48
5,7410,2020/8/16 0:00,2,2,9.39
5,7420,2020/7/31 0:00,1,1,38.15
5,7420,2020/8/1 0:00,1,1,42.35
5,7420,2020/8/12 0:00,1,1,41.7
5,7420,2020/8/15 0:00,1,1,38.63
5,7440,2020/7/29 0:00,4,1,4.05
5,7440,2020/8/3 0:00,4,1,4.06
5,7440,2020/8/7 0:00,4,1,4.04
5,7470,2020/7/29 0:00,3,2,1426.23
5,7470,2020/7/30 0:00,3,2,1293.73
5,7470,2020/8/3 0:00,3,2,1329.97
5,7470,2020/8/7 0:00,3,2,1348.74
5,7470,2020/8/11 0:00,3,2,1311.74
5,7490,2020/7/31 0:00,23,14,1510.28
5,7490,2020/8/12 0:00,23,14,1493.16
5,7490,2020/8/15 0:00,23,12,1453.26
5,7520,2020/8/5 0:00,2,1,287
5,7520,2020/8/10 0:00,2,1,154
5,7520,2020/8/16 0:00,2,1,133
5,7530,2020/7/29 0:00,2,1,28
5,7530,2020/8/3 0:00,2,1,28
5,7530,2020/8/8 0:00,2,1,32
5,7530,2020/8/14 0:00,2,1,32
5,7610,2020/8/1 0:00,1,1,14.85
5,7620,2020/7/30 0:00,1,1,1.13
5,7620,2020/8/10 0:00,1,1,1.12
5,7620,2020/8/11 0:00,1,1,1.13
5,7670,2020/7/29 0:00,8,3,476.26
5,7670,2020/8/8 0:00,8,4,544.02
5,7670,2020/8/14 0:00,8,4,596.14
5,7680,2020/7/29 0:00,13,7,277.3
5,7680,2020/8/3 0:00,13,7,293.22
5,7680,2020/8/8 0:00,14,8,285.2169
5,7680,2020/8/14 0:00,14,7,271.2769
5,7690,2020/8/2 0:00,3,2,16.51
5,7690,2020/8/4 0:00,3,1,10.34
5,7690,2020/8/6 0:00,3,2,10.37
5,7690,2020/8/13 0:00,3,2,12.89
5,7710,2020/8/2 0:00,3,1,14
5,7710,2020/8/4 0:00,3,1,14
5,7710,2020/8/6 0:00,3,1,14
5,7710,2020/8/9 0:00,3,1,14
5,7710,2020/8/13 0:00,3,1,14
5,7790,2020/8/5 0:00,6,2,18.35
5,7790,2020/8/10 0:00,6,2,15.77
5,7790,2020/8/16 0:00,6,1,0.02
5,7920,2020/7/31 0:00,9,7,374.44
5,7920,2020/8/1 0:00,9,7,378.45
5,7920,2020/8/12 0:00,9,7,304.66
5,7920,2020/8/15 0:00,9,7,296.3
5,7930,2020/8/5 0:00,1,0,0
5,7930,2020/8/10 0:00,1,0,0.01
5,7930,2020/8/16 0:00,1,0,0
5,7940,2020/8/5 0:00,2,2,48.14
5,7940,2020/8/10 0:00,2,2,33.09
5,7940,2020/8/16 0:00,2,2,63.44
5,7990,2020/8/2 0:00,18,11,2663.01
5,7990,2020/8/4 0:00,18,10,1716.98
5,7990,2020/8/6 0:00,18,11,1925.24
5,7990,2020/8/13 0:00,18,10,2677.13
5,8010,2020/7/30 0:00,1,0,0
5,8010,2020/8/11 0:00,1,0,0
5,8020,2020/8/5 0:00,1,0,0
5,8020,2020/8/10 0:00,1,0,0
5,8020,2020/8/16 0:00,1,1,157.59
5,8110,2020/7/29 0:00,83,28,3117.49
5,8110,2020/8/3 0:00,83,29,2815.93
5,8110,2020/8/8 0:00,83,27,3265.15
5,8110,2020/8/14 0:00,83,28,2804.9
5,8120,2020/7/31 0:00,1,0,0
5,8120,2020/8/2 0:00,1,0,0
5,8120,2020/8/4 0:00,1,0,0
5,8120,2020/8/13 0:00,1,0,0
5,8130,2020/8/1 0:00,1,0,0
5,8160,2020/7/31 0:00,621,353,53676.7915
5,8160,2020/8/1 0:00,621,351,53475.4909
5,8160,2020/8/12 0:00,619,344,51472.1767
5,8160,2020/8/15 0:00,619,347,52584.0954
5,8170,2020/7/30 0:00,1,0,0
5,8170,2020/8/10 0:00,1,0,0
5,8170,2020/8/11 0:00,1,0,0
5,8190,2020/7/29 0:00,1,0,161.5
5,8190,2020/8/8 0:00,1,0,155
5,8190,2020/8/14 0:00,1,0,148
5,8210,2020/8/5 0:00,31,4,3.3
5,8210,2020/8/10 0:00,31,3,3.04
5,8210,2020/8/11 0:00,31,3,5.09
5,8230,2020/8/9 0:00,12,2,144.81
5,8240,2020/7/29 0:00,43,17,58.1161
5,8240,2020/8/8 0:00,43,14,38.5633
5,8240,2020/8/14 0:00,43,14,39.36
5,8250,2020/7/29 0:00,13,5,61.54
5,8250,2020/8/3 0:00,13,2,23.14
5,8250,2020/8/7 0:00,13,2,22.95
5,8260,2020/8/5 0:00,1,1,0.27
5,8260,2020/8/10 0:00,1,1,0.25
5,8260,2020/8/16 0:00,1,1,0.25
5,8280,2020/7/30 0:00,4,1,12.26
5,8280,2020/8/10 0:00,4,1,12.05
5,8280,2020/8/11 0:00,4,1,12.13
5,8290,2020/8/8 0:00,29,14,669.54
5,8290,2020/8/14 0:00,29,13,663.51
5,8320,2020/7/29 0:00,15,9,225.8
5,8320,2020/8/3 0:00,15,9,214.29
5,8320,2020/8/8 0:00,15,5,202.93
5,8320,2020/8/14 0:00,15,7,180.47
5,8330,2020/8/1 0:00,28,13,368.67
5,8330,2020/8/12 0:00,28,13,155.5462
5,8330,2020/8/15 0:00,28,13,155.9362
5,8390,2020/8/6 0:00,103,42,1024.34
5,8390,2020/8/9 0:00,103,41,1037.14
5,8410,2020/7/31 0:00,230,196,6577.28
5,8410,2020/8/1 0:00,231,196,6629
5,8410,2020/8/12 0:00,231,191,7092.49
5,8410,2020/8/15 0:00,231,190,7160.8
5,8420,2020/7/31 0:00,250,182,15426.7903
5,8420,2020/8/12 0:00,250,171,16333.1867
5,8420,2020/8/15 0:00,251,174,16310.26
5,8430,2020/8/5 0:00,37,28,5584.33
5,8430,2020/8/10 0:00,37,29,5841.78
5,8430,2020/8/16 0:00,37,28,6005.05
5,8440,2020/8/6 0:00,3,2,1900
5,8440,2020/8/9 0:00,3,2,1950
5,8490,2020/8/2 0:00,44,31,11250.39
5,8490,2020/8/4 0:00,45,30,11104.97
5,8490,2020/8/6 0:00,44,30,11352.2
5,8490,2020/8/9 0:00,44,30,10432.29
5,8490,2020/8/13 0:00,45,29,9995.05
5,8510,2020/7/31 0:00,36,24,33240.1
5,8510,2020/8/4 0:00,36,24,32759.05
5,8510,2020/8/13 0:00,36,25,31463.59
5,8520,2020/8/9 0:00,99,54,8534.3833
5,8540,2020/8/6 0:00,12,8,1472.22
5,8540,2020/8/9 0:00,12,8,1466.25
5,8590,2020/8/9 0:00,14,7,463.68
5,8710,2020/7/30 0:00,5,3,622.54
5,8710,2020/8/3 0:00,5,4,610.64
5,8710,2020/8/7 0:00,5,4,706.27
5,8710,2020/8/11 0:00,5,5,701.95
5,8720,2020/7/30 0:00,1,0,0
5,8720,2020/8/3 0:00,1,0,0
5,8720,2020/8/7 0:00,1,0,0
5,8720,2020/8/11 0:00,1,0,0
5,8820,2020/8/5 0:00,1,1,12.65
5,8820,2020/8/8 0:00,1,1,13.69
5,8820,2020/8/14 0:00,1,1,15.66
5,8820,2020/8/16 0:00,1,1,14.3
5,8910,2020/8/2 0:00,22,9,27.61
5,8910,2020/8/6 0:00,22,9,27.98
5,8910,2020/8/9 0:00,22,10,19.74
5,8910,2020/8/13 0:00,22,9,23.91
5,8930,2020/8/2 0:00,1,0,0
5,8930,2020/8/4 0:00,1,0,0
5,8930,2020/8/13 0:00,1,0,0
5,8950,2020/8/5 0:00,8,3,293.4367
5,8950,2020/8/10 0:00,8,3,317.6067
5,8950,2020/8/16 0:00,8,2,276.32
5,8960,2020/8/1 0:00,6,5,93.18
5,8960,2020/8/12 0:00,6,5,92.63
5,8960,2020/8/15 0:00,6,5,95.23
5,8B00,2020/7/31 0:00,69,35,402.47
5,8B00,2020/8/4 0:00,69,34,379.84
5,8B00,2020/8/13 0:00,69,31,336.86
5,9010,2020/8/6 0:00,1,1,12.34
5,9010,2020/8/9 0:00,1,1,9.6
5,9020,2020/8/5 0:00,1,0,7.52
5,9020,2020/8/8 0:00,1,0,7.48
5,9020,2020/8/14 0:00,1,0,7.53
5,9020,2020/8/16 0:00,1,0,7.87
5,9030,2020/8/2 0:00,4,3,440.65
5,9030,2020/8/4 0:00,4,3,430.11
5,9030,2020/8/6 0:00,4,3,438.38
5,9030,2020/8/9 0:00,4,3,495.78
5,9030,2020/8/13 0:00,4,3,398.72
5,9050,2020/8/1 0:00,2,1,7.05
5,9070,2020/7/29 0:00,11,7,1894.69
5,9070,2020/8/3 0:00,11,6,1039.9
5,9070,2020/8/8 0:00,11,6,1196.97
5,9070,2020/8/14 0:00,11,6,1111.88
5,9090,2020/8/2 0:00,2,0,4.33
5,9090,2020/8/4 0:00,2,0,4.26
5,9090,2020/8/6 0:00,2,0,6.41
5,9090,2020/8/9 0:00,2,0,6.86
5,9090,2020/8/13 0:00,2,0,4.13
5,9120,2020/8/6 0:00,2,2,288
5,9120,2020/8/9 0:00,2,2,296
5,9210,2020/8/5 0:00,8,5,70.07
5,9210,2020/8/10 0:00,8,5,139.99
5,9210,2020/8/16 0:00,8,4,123.73
5,9230,2020/8/5 0:00,1,0,20.36
5,9230,2020/8/10 0:00,1,0,20.67
5,9230,2020/8/16 0:00,1,0,20.02
5,9290,2020/8/5 0:00,12,3,168.82
5,9290,2020/8/10 0:00,12,3,173.35
5,9290,2020/8/16 0:00,12,3,178.78
5,9300,2020/7/31 0:00,20,16,1147.28
5,9300,2020/8/4 0:00,20,16,1062.77
5,9300,2020/8/13 0:00,20,16,1080.68
5,9410,2020/8/5 0:00,787,641,43193.2533
5,9410,2020/8/10 0:00,787,638,43567.78
5,9410,2020/8/16 0:00,788,641,41735.8273
5,9420,2020/7/31 0:00,1482,1084,137504.2195
5,9420,2020/8/2 0:00,1494,1088,136743.7929
5,9420,2020/8/4 0:00,1501,1086,139548.8321
5,9420,2020/8/13 0:00,1492,1078,127153.4657
5,9430,2020/7/31 0:00,58,51,8077.45
5,9430,2020/8/4 0:00,58,51,7937.29
5,9430,2020/8/13 0:00,58,51,7519.58
5,9430,2020/8/15 0:00,58,51,7428.34
5,9490,2020/8/2 0:00,599,412,69896.3995
5,9490,2020/8/4 0:00,599,414,73450.2095
5,9490,2020/8/6 0:00,598,414,69464.3392
5,9490,2020/8/9 0:00,599,413,74003.5595
5,9490,2020/8/13 0:00,599,410,69896.5046
5,9510,2020/8/1 0:00,30,20,2041.69
5,9620,2020/7/30 0:00,17,13,657.39
5,9620,2020/8/3 0:00,17,12,762.26
5,9620,2020/8/7 0:00,17,12,622.85
5,9620,2020/8/11 0:00,17,12,716.87
5,9630,2020/8/5 0:00,321,114,1086.7167
5,9630,2020/8/10 0:00,319,111,1055.1067
5,9630,2020/8/16 0:00,320,112,1092.0067
5,9720,2020/8/5 0:00,87,35,1618.52
5,9720,2020/8/10 0:00,87,36,1718.28
5,9720,2020/8/16 0:00,87,35,1605.36
5,9800,2020/8/6 0:00,8,6,511.12
5,9800,2020/8/9 0:00,8,6,516.92
5,9910,2020/8/6 0:00,463,324,160617.35
5,9910,2020/8/9 0:00,463,317,170808.28
5,9920,2020/7/29 0:00,125,54,12104.4265
5,9920,2020/8/3 0:00,124,54,11701.8065
5,9920,2020/8/8 0:00,124,50,11380.78
5,9920,2020/8/14 0:00,125,47,10806.76
5,9A00,2020/7/31 0:00,8,7,622.62
5,9A00,2020/8/4 0:00,8,8,626.35
5,9A00,2020/8/13 0:00,8,8,572.58
5,9A00,2020/8/15 0:00,8,7,580.98
6,100,2020/7/29 0:00,1293,615,505660.9816
6,100,2020/8/8 0:00,1293,715,619609.8089
6,100,2020/8/14 0:00,1293,528,371965.53
6,200,2020/7/29 0:00,47,13,2200.27
6,200,2020/8/3 0:00,47,15,4283.37
6,200,2020/8/7 0:00,47,17,3513.09
6,300,2020/7/29 0:00,1340,645,44626.4116
6,300,2020/8/3 0:00,1341,651,48698.6368
6,300,2020/8/7 0:00,1341,682,52339.9067
6,400,2020/7/29 0:00,25,20,11827.25
6,400,2020/8/8 0:00,25,18,11915.36
6,400,2020/8/14 0:00,25,17,11485.85
6,500,2020/8/5 0:00,112,55,8515.58
6,500,2020/8/10 0:00,112,53,9071.23
6,500,2020/8/16 0:00,112,49,6240.25
6,05A0,2020/7/29 0:00,2113,1213,1564431.128
6,05A0,2020/8/8 0:00,2114,1379,1861905.324
6,05A0,2020/8/14 0:00,2114,1060,1280778.682
6,810,2020/7/30 0:00,2,1,8712
6,810,2020/8/7 0:00,2,1,9490
6,810,2020/8/11 0:00,2,1,5041
6,910,2020/7/31 0:00,6,2,10900.2581
6,910,2020/8/1 0:00,5,1,9472
6,910,2020/8/12 0:00,6,1,3883
6,910,2020/8/15 0:00,6,2,7285
6,920,2020/8/5 0:00,3,1,216
6,920,2020/8/10 0:00,3,1,198
6,920,2020/8/16 0:00,3,1,183
6,1010,2020/7/29 0:00,83,32,66212.1327
6,1010,2020/8/3 0:00,83,29,66494.46
6,1010,2020/8/7 0:00,83,28,58951.77
6,1020,2020/7/29 0:00,4,2,4157
6,1020,2020/8/3 0:00,4,2,1449
6,1020,2020/8/7 0:00,4,1,3433
6,1030,2020/8/5 0:00,8,3,9393
6,1030,2020/8/10 0:00,8,3,8854
6,1030,2020/8/16 0:00,8,3,5062
6,1090,2020/7/31 0:00,8,4,42500.41
6,1090,2020/8/1 0:00,8,3,22784.39
6,1090,2020/8/12 0:00,8,1,1567.28
6,1090,2020/8/15 0:00,8,2,17549.58
6,1110,2020/7/30 0:00,10,4,322.03
6,1110,2020/8/7 0:00,10,4,381.51
6,1110,2020/8/11 0:00,10,4,339.45
6,1190,2020/7/30 0:00,10,3,954.02
6,1190,2020/8/7 0:00,10,4,1801.34
6,1190,2020/8/11 0:00,10,3,198.73
6,1310,2020/7/30 0:00,174,44,703.5951
6,1310,2020/8/7 0:00,174,50,1390.0333
6,1310,2020/8/11 0:00,174,52,664.3333
6,1320,2020/7/30 0:00,1700,596,13304.6681
6,1320,2020/8/3 0:00,1700,583,14825.5675
6,1320,2020/8/7 0:00,1699,624,17440.0808
6,1320,2020/8/11 0:00,1698,623,16788.4241
6,1330,2020/7/29 0:00,108,40,15205.8042
6,1330,2020/8/3 0:00,108,36,6624.76
6,1330,2020/8/7 0:00,108,38,6767.06
6,1340,2020/8/2 0:00,2,1,1870
6,1340,2020/8/4 0:00,2,1,2130
6,1340,2020/8/6 0:00,2,1,2150
6,1340,2020/8/9 0:00,2,1,1690
6,1340,2020/8/13 0:00,2,1,2320
6,1350,2020/7/30 0:00,19,7,347.7
6,1350,2020/8/3 0:00,19,5,267.3
6,1350,2020/8/7 0:00,19,6,236.92
6,1350,2020/8/11 0:00,19,4,188.41
6,1360,2020/7/30 0:00,5,3,2900.51
6,1360,2020/8/11 0:00,5,2,2187.93
6,1370,2020/8/10 0:00,48,13,3689.15
6,1370,2020/8/11 0:00,48,14,2703.18
6,1390,2020/7/30 0:00,211,78,18367.39
6,1390,2020/8/3 0:00,211,74,16900.71
6,1390,2020/8/7 0:00,211,75,29363.71
6,1390,2020/8/11 0:00,211,71,39384.04
6,1410,2020/8/8 0:00,70,25,804.6433
6,1410,2020/8/14 0:00,69,21,686.95
6,1410,2020/8/16 0:00,69,21,599.22
6,1430,2020/8/2 0:00,8,1,113.63
6,1430,2020/8/4 0:00,8,1,138.29
6,1430,2020/8/6 0:00,8,2,124.62
6,1430,2020/8/9 0:00,8,2,164
6,1430,2020/8/13 0:00,8,2,135.51
6,1440,2020/8/2 0:00,5,2,19.4
6,1440,2020/8/4 0:00,5,2,24.12
6,1440,2020/8/6 0:00,5,2,38.64
6,1440,2020/8/9 0:00,5,2,23.49
6,1440,2020/8/13 0:00,5,2,22.75
6,1450,2020/8/5 0:00,1,1,26
6,1450,2020/8/10 0:00,1,1,29
6,1450,2020/8/16 0:00,1,1,26
6,1490,2020/8/6 0:00,53,22,15871.63
6,1490,2020/8/9 0:00,53,19,4235.35
6,1520,2020/8/2 0:00,11,6,21628.29
6,1520,2020/8/4 0:00,11,6,20878.39
6,1520,2020/8/6 0:00,11,6,15371.71
6,1520,2020/8/9 0:00,11,6,17535.47
6,1520,2020/8/13 0:00,11,4,16996.31
6,1530,2020/8/9 0:00,8,4,547.2867
6,1540,2020/7/29 0:00,1,0,0
6,1540,2020/8/3 0:00,1,0,0
6,1540,2020/8/8 0:00,1,0,0
6,1540,2020/8/14 0:00,1,0,0
6,1710,2020/7/31 0:00,108,40,234785.73
6,1710,2020/8/1 0:00,108,41,244884.81
6,1710,2020/8/12 0:00,108,41,359674.09
6,1710,2020/8/15 0:00,108,42,356508.34
6,1730,2020/7/31 0:00,9,2,20.54
6,1730,2020/8/1 0:00,9,2,21.94
6,1730,2020/8/12 0:00,9,0,16.18
6,1730,2020/8/15 0:00,9,1,15.96
6,1760,2020/8/9 0:00,8,1,128.74
6,1780,2020/8/9 0:00,1,0,470
6,1810,2020/7/29 0:00,10,5,2282.22
6,1810,2020/8/3 0:00,10,5,2463.43
6,1810,2020/8/7 0:00,10,5,2433
6,1840,2020/7/30 0:00,2,0,20.6
6,1840,2020/8/10 0:00,2,0,20.8
6,1840,2020/8/11 0:00,2,0,23.8
6,1850,2020/8/1 0:00,4,2,64.9133
6,1910,2020/8/5 0:00,3,2,125.69
6,1910,2020/8/10 0:00,3,2,96.63
6,1910,2020/8/16 0:00,3,2,61.69
6,1950,2020/7/29 0:00,2,1,15
6,1950,2020/8/8 0:00,2,1,15
6,1950,2020/8/14 0:00,2,1,15.0556
6,2010,2020/7/31 0:00,113,45,2837.17
6,2010,2020/8/1 0:00,113,43,2818.43
6,2010,2020/8/12 0:00,112,37,1632.08
6,2010,2020/8/15 0:00,112,39,2207.79
6,2020,2020/8/2 0:00,1,0,0
6,2020,2020/8/6 0:00,1,0,0
6,2020,2020/8/9 0:00,1,0,0
6,2031,2020/7/31 0:00,6,5,383.67
6,2031,2020/8/4 0:00,6,5,53.79
6,2031,2020/8/13 0:00,6,3,45.61
6,2031,2020/8/15 0:00,6,3,45.12
6,2032,2020/7/31 0:00,4,0,0.34
6,2032,2020/8/4 0:00,4,1,3.47
6,2032,2020/8/12 0:00,4,1,0.4
6,2032,2020/8/13 0:00,4,1,0.58
6,2032,2020/8/15 0:00,4,1,0.78
6,2039,2020/8/5 0:00,4,2,58.46
6,2039,2020/8/10 0:00,4,2,78.79
6,2039,2020/8/16 0:00,4,2,56.48
6,2040,2020/8/5 0:00,4,1,15.45
6,2040,2020/8/8 0:00,4,1,7.02
6,2040,2020/8/10 0:00,4,1,8.93
6,2040,2020/8/14 0:00,4,1,6.65
6,2040,2020/8/16 0:00,4,1,5.2
6,2110,2020/8/2 0:00,7,3,17.87
6,2110,2020/8/4 0:00,7,3,28.84
6,2110,2020/8/6 0:00,7,3,19.56
6,2110,2020/8/13 0:00,7,2,7.05
6,2130,2020/7/29 0:00,1,0,147
6,2130,2020/8/3 0:00,1,0,174
6,2130,2020/8/8 0:00,1,0,45
6,2130,2020/8/14 0:00,1,0,45
6,2190,2020/7/29 0:00,5,3,74.73
6,2190,2020/8/3 0:00,5,2,122.13
6,2190,2020/8/7 0:00,5,3,26.11
6,2230,2020/8/9 0:00,8,2,646.9
6,2310,2020/8/5 0:00,13,5,133.15
6,2310,2020/8/8 0:00,13,5,118.87
6,2310,2020/8/14 0:00,13,5,147.61
6,2310,2020/8/16 0:00,13,5,145.73
6,2330,2020/8/6 0:00,3,0,0.92
6,2330,2020/8/9 0:00,3,0,0.95
6,2420,2020/8/2 0:00,1,0,15
6,2420,2020/8/4 0:00,1,0,15.2251
6,2420,2020/8/6 0:00,1,0,15.6
6,2420,2020/8/13 0:00,1,0,0
6,2460,2020/7/30 0:00,6,2,34.2
6,2460,2020/8/11 0:00,6,2,32.29
6,2610,2020/7/29 0:00,4,4,52120
6,2610,2020/8/3 0:00,4,4,53500
6,2610,2020/8/8 0:00,4,4,44490
6,2610,2020/8/14 0:00,4,3,36770
6,2620,2020/7/30 0:00,1,1,61.8
6,2620,2020/8/10 0:00,1,1,46.8
6,2620,2020/8/11 0:00,1,1,53.4
6,2630,2020/7/31 0:00,2,2,35.83
6,2630,2020/8/1 0:00,2,2,35.82
6,2630,2020/8/12 0:00,2,2,37.85
6,2630,2020/8/15 0:00,2,2,57.57
6,2640,2020/7/31 0:00,9,5,171.25
6,2640,2020/8/2 0:00,9,3,90.01
6,2640,2020/8/4 0:00,9,5,124.11
6,2640,2020/8/13 0:00,9,4,122.12
6,2660,2020/8/5 0:00,7,3,309
6,2660,2020/8/10 0:00,7,4,2438.6667
6,2660,2020/8/16 0:00,7,3,342
6,2670,2020/7/30 0:00,2,0,0.06
6,2670,2020/8/3 0:00,2,0,0.04
6,2670,2020/8/7 0:00,2,0,0.04
6,2670,2020/8/11 0:00,2,0,0.05
6,2710,2020/7/31 0:00,1,1,20
6,2710,2020/8/4 0:00,1,1,20
6,2710,2020/8/12 0:00,1,1,18
6,2710,2020/8/13 0:00,1,1,20
6,2710,2020/8/15 0:00,1,1,18
6,2720,2020/8/2 0:00,1,0,0
6,2720,2020/8/4 0:00,1,0,0
6,2720,2020/8/13 0:00,1,0,0
6,2730,2020/8/5 0:00,1,0,5.89
6,2730,2020/8/10 0:00,1,1,40.81
6,2730,2020/8/16 0:00,1,1,219.37
6,2740,2020/8/1 0:00,2,2,27.6
6,2770,2020/8/1 0:00,1,0,0.13
6,2770,2020/8/12 0:00,1,0,0.12
6,2780,2020/8/2 0:00,1,1,17.7
6,2780,2020/8/4 0:00,1,1,16.09
6,2780,2020/8/6 0:00,1,1,19.54
6,2780,2020/8/9 0:00,1,1,20.79
6,2780,2020/8/13 0:00,1,1,17.4
6,2810,2020/7/29 0:00,1,1,16
6,2810,2020/8/8 0:00,1,1,16
6,2810,2020/8/14 0:00,1,1,16
6,2920,2020/8/5 0:00,4,1,1896.76
6,2920,2020/8/10 0:00,4,0,42
6,2920,2020/8/16 0:00,4,1,1683
6,2940,2020/7/30 0:00,1,0,0
6,2940,2020/8/7 0:00,1,0,0
6,2940,2020/8/11 0:00,1,0,0
6,2990,2020/8/6 0:00,4,3,2110.1
6,2990,2020/8/9 0:00,4,3,2962.4
6,3010,2020/7/30 0:00,28,8,7577.2
6,3010,2020/8/7 0:00,28,5,2104.6
6,3010,2020/8/11 0:00,28,5,571.2
6,3020,2020/8/5 0:00,54,20,4989.2152
6,3020,2020/8/8 0:00,54,21,8869.943
6,3020,2020/8/10 0:00,54,21,7667.93
6,3020,2020/8/14 0:00,54,20,5098.57
6,3020,2020/8/16 0:00,54,22,3737.12
6,3030,2020/7/31 0:00,7,1,4197
6,3030,2020/8/1 0:00,7,1,3984
